id,title,category,start_local,end_local,predicted_end_local,phq_attendance,rank,local_rank,state,start,end,predicted_end,description,predicted_event_spend_total,predicted_event_spend_accommodation,predicted_event_spend_hospitality,predicted_event_spend_transportation,venue_id,venue_name,locality,region,postcode,country,venue_formatted_address,lat,lon,labels,phq_labels,timezone,duration,geo,placekey,impact_patterns,duplicate_of_id,parent_event_id,cancelled,postponed,deleted_reason,scope,place_hierarchies,relevance,private,brand_safe,first_seen,updated
8Hjzowde4JwDFfuz9R,Stuck between FIGHT & FLIGHT?                        MOVING BEYOND SURVIVAL,conferences,2025-02-01 09:00:00,2025-02-01 14:00:00,,140,33,54,active,2025-02-01T14:00:00Z,2025-02-01T19:00:00Z,,"Sourced from predicthq.com - FIRST 25 TO REGISTER = FREE ENTRY!  Join us for EMPOWERMENT, PROACTIVE steps towards goals, and OPEN CONVERSATION with experts.",3040,0,1759,1280,,,Atlanta,Georgia,30314,US,"Joseph E. Lowery Boulevard Northwest, Atlanta, GA 30314, United States of America",33.7601825,-84.4169793,"conference,health","education-and-careers,lifestyle",America/New_York,18000,"{""geometry"": {""coordinates"": [-84.4169793, 33.7601825], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""Joseph E. Lowery Boulevard Northwest, Atlanta, GA 30314, United States of America"", ""locality"": ""Atlanta"", ""postcode"": ""30314"", ""region"": ""Georgia""}}",1onrn2qabz@8g7-48v-54v,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-01"", ""value"": 140, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-01"", ""value"": 140, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-01"", ""value"": 140, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>8096604,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2025-01-24T07:27:48Z,2025-01-24T08:12:43Z
5oYmHBqVgZfwcwtaJK,Lotto Official DJ LIVE TACO TUESDAY !,concerts,2025-01-28 13:00:00,2025-01-29 03:00:00,,126,32,54,active,2025-01-28T18:00:00Z,2025-01-29T08:00:00Z,,"Sourced from predicthq.com - #1 taco Tuesday spot in Buckhead, specials all day food ,drinks , hookah and live dj!",4838,0,2534,2304,,,Atlanta,Georgia,30309,US,"Bennett Street Northwest, Atlanta, GA 30309, United States of America",33.8118874,-84.3933933,"concert,food,music",,America/New_York,50400,"{""geometry"": {""coordinates"": [-84.3933933, 33.8118874], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""Bennett Street Northwest, Atlanta, GA 30309, United States of America"", ""locality"": ""Atlanta"", ""postcode"": ""30309"", ""region"": ""Georgia""}}",222-22h@8g7-475-x5z,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-01-28"", ""value"": 126, ""position"": ""event_day""}, {""date_local"": ""2025-01-29"", ""value"": 126, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-01-28"", ""value"": 126, ""position"": ""event_day""}, {""date_local"": ""2025-01-29"", ""value"": 126, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-01-28"", ""value"": 126, ""position"": ""event_day""}, {""date_local"": ""2025-01-29"", ""value"": 126, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4184620,6295630>6255149>6252001>4197000>4196508>4180439,6295630>6255149>6252001>4197000>4191014>4180439",,False,False,2025-01-24T07:36:22Z,2025-01-24T08:14:42Z
DCHNxSAKTfiSbEYPjw,Humanising AI Forum,conferences,2025-01-30 18:30:00,2025-01-30 20:00:00,,80,28,50,active,2025-01-30T23:30:00Z,2025-01-31T01:00:00Z,,"Sourced from predicthq.com - Elevating the Fan, Learner and Citizen Experience with AI",1737,0,1005,731,,,Atlanta,Georgia,30305,US,"Peachtree Road, Atlanta, GA 30305, United States of America",33.83685399999999,-84.3811022,"conference,science,technology","science-and-technology,education-and-careers",America/New_York,5400,"{""geometry"": {""coordinates"": [-84.3811022, 33.83685399999999], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""Peachtree Road, Atlanta, GA 30305, United States of America"", ""locality"": ""Atlanta"", ""postcode"": ""30305"", ""region"": ""Georgia""}}",12tq5ofuv4@8g7-46m-n5z,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-01-30"", ""value"": 80, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-01-30"", ""value"": 80, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-01-30"", ""value"": 80, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4185042,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2025-01-24T07:51:36Z,2025-01-31T10:37:17Z
F54XbRHgnWHGX2GmGP,Poetry In The City,performing-arts,2025-02-02 20:00:00,2025-02-03 00:00:00,,129,32,48,active,2025-02-03T01:00:00Z,2025-02-03T05:00:00Z,,Sourced from predicthq.com - Come join us at open mic for a groovy evening of spoken word poetry at Poets In The City! Get ready to be mesmerized by the power poetry.,4954,0,2594,2359,,,Atlanta,Georgia,30313,US,"Marietta Street NorthWest, Atlanta, GA 30313, United States of America",33.7637239,-84.3970501,"community,concert,music","community-event,cultural-performance,lifestyle",America/New_York,14400,"{""geometry"": {""coordinates"": [-84.3970501, 33.7637239], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""Marietta Street NorthWest, Atlanta, GA 30313, United States of America"", ""locality"": ""Atlanta"", ""postcode"": ""30313"", ""region"": ""Georgia""}}",1wz5idqety@8g7-477-4jv,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-02"", ""value"": 129, ""position"": ""event_day""}, {""date_local"": ""2025-02-03"", ""value"": 129, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-02"", ""value"": 129, ""position"": ""event_day""}, {""date_local"": ""2025-02-03"", ""value"": 129, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-02"", ""value"": 129, ""position"": ""event_day""}, {""date_local"": ""2025-02-03"", ""value"": 129, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4195207,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2025-01-24T08:25:52Z,2025-01-24T08:44:15Z
3AsqEgLrntdfKUfWv6,"""NABS Got Something to Say” – Screening | Panel Discussion | Exhibition",conferences,2025-02-05 17:00:00,2025-02-05 19:00:00,,175,35,53,active,2025-02-05T22:00:00Z,2025-02-06T00:00:00Z,,"Sourced from predicthq.com - Join us for a screening of ""NABS Got Something to Say"" documentary,  a panel discussion, & hip hop exhibitions - it's going to be epic!",3800,0,2199,1600,,,Atlanta,Georgia,30303,US,"Auburn Avenue Northeast, Atlanta, GA 30303, United States of America",33.7559304,-84.38357789999998,"conference,music","music-and-dance,education-and-careers,lifestyle,art-and-cultural",America/New_York,7200,"{""geometry"": {""coordinates"": [-84.38357789999998, 33.7559304], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""Auburn Avenue Northeast, Atlanta, GA 30303, United States of America"", ""locality"": ""Atlanta"", ""postcode"": ""30303"", ""region"": ""Georgia""}}",1eh5vs6jde@8g7-46m-vpv,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-05"", ""value"": 175, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-05"", ""value"": 175, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-05"", ""value"": 175, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4222390,6295630>6255149>6252001>4197000>4196508>4180439,6295630>6255149>6252001>4197000>4191014>4180439",,False,True,2025-01-24T08:30:35Z,2025-01-24T08:56:30Z
8BRm44aPfF97pXzvoi,Night of Worship with Shane & Shane,concerts,2025-02-23 18:00:00,2025-02-23 20:00:00,,291,39,64,active,2025-02-23T23:00:00Z,2025-02-24T01:00:00Z,,"Sourced from predicthq.com - Join us for an unforgettable Night of Worship with Shane & Shane! Free community event, no tickets needed.",5587,0,2926,2661,,,Atlanta,Georgia,30305,US,"Roswell Road Northwest, Atlanta, GA 30305, United States of America",33.8486379,-84.38319589999999,"concert,music,religion",other,America/New_York,7200,"{""geometry"": {""coordinates"": [-84.38319589999999, 33.8486379], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""Roswell Road Northwest, Atlanta, GA 30305, United States of America"", ""locality"": ""Atlanta"", ""postcode"": ""30305"", ""region"": ""Georgia""}}",zzw-223@8g6-yky-649,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-23"", ""value"": 291, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-23"", ""value"": 291, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-23"", ""value"": 291, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4185042,6295630>6255149>6252001>4197000>4196508>4180439,6295630>6255149>6252001>4197000>4191014>4180439",,False,True,2025-01-24T08:58:59Z,2025-01-24T09:11:39Z
BnqkuWoKAsb2zqTEdz,Uptown Chili Cook-off 2025,festivals,2025-02-08 17:00:00,2025-02-08 20:00:00,,254,38,58,active,2025-02-08T22:00:00Z,2025-02-09T01:00:00Z,,"Sourced from predicthq.com - Spice things up at Uptown's chef inspired kitchen - taste, compete, and have a blast with chili lovers like you at Chow a la Carte",4877,0,2554,2323,,,Atlanta,Georgia,30324,US,"Piedmont Road Northeast, Atlanta, GA 30324, United States of America",33.8219582,-84.3677175,"festival,food",food-and-beverage,America/New_York,10800,"{""geometry"": {""coordinates"": [-84.3677175, 33.8219582], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""Piedmont Road Northeast, Atlanta, GA 30324, United States of America"", ""locality"": ""Atlanta"", ""postcode"": ""30324"", ""region"": ""Georgia""}}",124563htgr@8g6-ym4-psq,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-08"", ""value"": 254, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-08"", ""value"": 254, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-08"", ""value"": 254, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4185042,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2025-01-24T08:58:59Z,2025-01-24T10:20:35Z
GphGx4xJMvRMWhVPPc,Morris Baxter's Birthday w/Jeff Bradshaw   & Ragan Whiteside,performing-arts,2025-02-13 19:30:00,2025-02-13 21:30:00,,152,34,50,active,2025-02-14T00:30:00Z,2025-02-14T02:30:00Z,,Sourced from predicthq.com - Morris Baxter's Birthday Bash,2918,0,1528,1390,,,Atlanta,Georgia,30313,US,"Luckie Street Northwest, Atlanta, GA 30313, United States of America",33.764985,-84.39578920000002,"concert,music,performing-arts",dinner-theatre,America/New_York,7200,"{""geometry"": {""coordinates"": [-84.39578920000002, 33.764985], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""Luckie Street Northwest, Atlanta, GA 30313, United States of America"", ""locality"": ""Atlanta"", ""postcode"": ""30313"", ""region"": ""Georgia""}}",225-222@8g7-477-4d9,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-13"", ""value"": 152, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-13"", ""value"": 152, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-02-13"", ""value"": 152, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4195207,6295630>6255149>6252001>4197000>4196508>4180439,6295630>6255149>6252001>4197000>4191014>4180439",,False,True,2025-01-24T09:55:19Z,2025-01-24T10:06:47Z
5VS7xNW96Khn3KV9aH,Wednesday Jazz Jam w/ the Gordon Vernick Quartet,concerts,2025-01-29 21:00:00,2025-01-29 23:30:00,,313,40,60,active,2025-01-30T02:00:00Z,2025-01-30T04:30:00Z,,"Sourced from predicthq.com - Every Wednesday, the Gordon Vernick Quartet perform a few numbers then invite other musicians and singers to join them for a Jazz Jam.",6010,0,3147,2862,,,Atlanta,Georgia,30306,US,"Amsterdam Avenue Northeast, Atlanta, GA 30306, United States of America",33.7882012,-84.36800169999998,"concert,music",jazz-and-classical,America/New_York,9000,"{""geometry"": {""coordinates"": [-84.36800169999998, 33.7882012], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""Amsterdam Avenue Northeast, Atlanta, GA 30306, United States of America"", ""locality"": ""Atlanta"", ""postcode"": ""30306"", ""region"": ""Georgia""}}",zzw-222@8g7-474-7kf,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-01-29"", ""value"": 313, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-01-29"", ""value"": 313, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-01-29"", ""value"": 313, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4200636,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2025-01-24T11:50:51Z,2025-01-24T11:51:14Z
BnwBiXDHEmEcUUAB3F,The Movement (Intimate concerts) Mar  26th,performing-arts,2025-03-26 19:00:00,2025-03-26 22:00:00,,134,33,54,active,2025-03-26T23:00:00Z,2025-03-27T02:00:00Z,,Sourced from predicthq.com - An intimate poetry/music/neo soul/r&b concert at a private location.,2573,0,1347,1225,,,Atlanta,Georgia,30305,US,"East Paces Ferry Road Northeast, Atlanta, GA 30305, United States of America",33.8390932,-84.37515259999999,"concert,music,performing-arts","concert,community-event,cultural-performance",America/New_York,10800,"{""geometry"": {""coordinates"": [-84.37515259999999, 33.8390932], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""East Paces Ferry Road Northeast, Atlanta, GA 30305, United States of America"", ""locality"": ""Atlanta"", ""postcode"": ""30305"", ""region"": ""Georgia""}}",226-223@8g6-ykz-bhq,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-26"", ""value"": 134, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-26"", ""value"": 134, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-26"", ""value"": 134, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4185042,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2025-01-24T15:28:11Z,2025-01-24T15:28:34Z
FQcfWLxmf3s2agioXV,IEEE International Conference on RFID,conferences,2025-04-22 09:00:00,2025-04-24 18:00:00,,324,40,54,active,2025-04-22T13:00:00Z,2025-04-24T22:00:00Z,,Sourced from predicthq.com,21108,0,12217,8890,beakjw9cSKyYPfP9LWzF8t,Georgia Tech Hotel & Conference Center,Atlanta,Georgia,30354,US,"800 Spring Street Northwest, Atlanta, GA 30354, United States of America",33.7764024,-84.38926,conference,"education-and-careers,science-and-technology",America/New_York,205200,"{""geometry"": {""coordinates"": [-84.38926, 33.7764024], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""800 Spring Street Northwest, Atlanta, GA 30354, United States of America"", ""postcode"": ""30354"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",222-222@8g7-479-zs5,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-04-22"", ""value"": 324, ""position"": ""event_day""}, {""date_local"": ""2025-04-23"", ""value"": 324, ""position"": ""event_day""}, {""date_local"": ""2025-04-24"", ""value"": 324, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-04-22"", ""value"": 324, ""position"": ""event_day""}, {""date_local"": ""2025-04-23"", ""value"": 324, ""position"": ""event_day""}, {""date_local"": ""2025-04-24"", ""value"": 324, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-04-22"", ""value"": 324, ""position"": ""event_day""}, {""date_local"": ""2025-04-23"", ""value"": 324, ""position"": ""event_day""}, {""date_local"": ""2025-04-24"", ""value"": 324, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4181910,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2025-01-24T17:34:55Z,2025-01-28T00:50:16Z
9F393XqewqmBdkj4W4,Capstone Design Expo,expos,2025-04-22 09:00:00,2025-04-22 18:00:00,,10000,70,85,active,2025-04-22T13:00:00Z,2025-04-22T22:00:00Z,,Sourced from predicthq.com,1345848,839146,351958,154743,3BiksVPr5XZEx7XLptSTPTj,Georgia Institute of Technology,Atlanta,Georgia,30332,US,"225 North Ave NW, Atlanta, GA 30332, United States of America",33.77561779999999,-84.39628499999999,expo,"science-and-technology,education-and-careers",America/New_York,32400,"{""geometry"": {""coordinates"": [-84.39628499999999, 33.77561779999999], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""225 North Ave NW, Atlanta, GA 30332, United States of America"", ""postcode"": ""30332"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",1hycmo3cok@8g7-46z-ygk,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-04-20"", ""value"": 500, ""position"": ""leading""}, {""date_local"": ""2025-04-21"", ""value"": 1500, ""position"": ""leading""}, {""date_local"": ""2025-04-22"", ""value"": 10000, ""position"": ""event_day""}, {""date_local"": ""2025-04-23"", ""value"": 1000, ""position"": ""lagging""}, {""date_local"": ""2025-04-24"", ""value"": 500, ""position"": ""lagging""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-04-21"", ""value"": 1500, ""position"": ""leading""}, {""date_local"": ""2025-04-22"", ""value"": 10000, ""position"": ""event_day""}, {""date_local"": ""2025-04-23"", ""value"": 1000, ""position"": ""lagging""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-04-20"", ""value"": 1500, ""position"": ""leading""}, {""date_local"": ""2025-04-21"", ""value"": 3200, ""position"": ""leading""}, {""date_local"": ""2025-04-22"", ""value"": 10000, ""position"": ""event_day""}, {""date_local"": ""2025-04-23"", ""value"": 3200, ""position"": ""lagging""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4181910,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2025-01-24T20:32:14Z,2025-01-24T20:44:48Z
CcQkM9aqrMdY5VdsU8,Samay Raina,performing-arts,2025-03-16 19:00:00,2025-03-16 19:00:00,2025-03-16 20:50:00,333,40,58,active,2025-03-16T23:00:00Z,2025-03-16T23:00:00Z,2025-03-17T00:50:00Z,Sourced from predicthq.com,6394,0,3348,3045,64464UFysmVbhKKaihva24,Center Stage Theater,Atlanta,Georgia,30309,US,"1374 W Peachtree St NW, Atlanta, GA 30309, USA",33.7921622,-84.3882896,"comedy,entertainment,performing-arts",comedy-club,America/New_York,0,"{""geometry"": {""coordinates"": [-84.3882896, 33.7921622], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""1374 W Peachtree St NW, Atlanta, GA 30309, USA"", ""postcode"": ""30309"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",223-222@8g7-474-sqz,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-16"", ""value"": 333, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-16"", ""value"": 333, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-16"", ""value"": 333, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4184603,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2025-01-25T00:51:21Z,2025-01-25T01:12:10Z
9xqRaMZWbNfPPFUNkU,Vampires Everywhere!,concerts,2025-03-19 20:00:00,2025-03-19 20:00:00,2025-03-20 00:10:00,319,40,57,active,2025-03-20T00:00:00Z,2025-03-20T00:00:00Z,2025-03-20T04:10:00Z,Sourced from predicthq.com,6125,0,3207,2917,WQQxfV6ysDbgAfXXjbbvZf,Center Stage Atlanta - Vinyl,Atlanta,Georgia,30309,US,"1374 W Peachtree St NW, Atlanta, GA 30309, USA",33.7921622,-84.3882896,"concert,music","pop,rock",America/New_York,0,"{""geometry"": {""coordinates"": [-84.3882896, 33.7921622], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""1374 W Peachtree St NW, Atlanta, GA 30309, USA"", ""postcode"": ""30309"", ""locality"": ""Atlanta"", ""region"": ""Georgia""}}",223-222@8g7-474-sqz,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-19"", ""value"": 319, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-19"", ""value"": 319, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-19"", ""value"": 319, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4184603,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2025-01-25T01:17:12Z,2025-01-26T21:57:50Z
EDiqgrpVkW5kxV73vo,METAVERSE- 2: Women s History Month Poetry & Live Music Showcase at City Winery Atlanta,concerts,2025-03-08 00:00:00,2025-03-08 23:59:59,,264,38,63,predicted,2025-03-08T05:00:00Z,2025-03-09T04:59:59Z,,Sourced from predicthq.com,5069,0,2654,2414,4ifzZFQKDVBNHrYDgxSSs6,City Winery - Atlanta,Atlanta,,30308,US,"650 North Avenue, Atlanta, 30308, United States of America",33.6651,-84.4107,"concert,music",hip-hop-and-rnb-and-soul,America/New_York,86399,"{""geometry"": {""coordinates"": [-84.4107, 33.6651], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""650 North Avenue, Atlanta, 30308, United States of America"", ""postcode"": ""30308"", ""locality"": ""Atlanta""}}",zzw-223@8g7-485-5fz,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-08"", ""value"": 264, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-08"", ""value"": 264, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-03-08"", ""value"": 264, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4199075,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2025-01-25T04:04:14Z,2025-01-25T04:15:55Z
HGdc5qKKjs8S8PvPYk,Martin Barre at City Winery Atlanta,concerts,2025-04-30 20:00:00,2025-04-30 20:00:00,2025-05-01 00:10:00,211,36,61,active,2025-05-01T00:00:00Z,2025-05-01T00:00:00Z,2025-05-01T04:10:00Z,Sourced from predicthq.com,4051,0,2121,1929,4ifzZFQKDVBNHrYDgxSSs6,City Winery - Atlanta,Atlanta,,30308,US,"650 North Avenue, Atlanta, 30308, United States of America",33.6651,-84.4107,"concert,music","rock,pop",America/New_York,0,"{""geometry"": {""coordinates"": [-84.4107, 33.6651], ""type"": ""Point""}, ""address"": {""country_code"": ""US"", ""formatted_address"": ""650 North Avenue, Atlanta, 30308, United States of America"", ""postcode"": ""30308"", ""locality"": ""Atlanta""}}",zzw-223@8g7-485-5fz,"[{""vertical"": ""accommodation"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-04-30"", ""value"": 211, ""position"": ""event_day""}]}, {""vertical"": ""hospitality"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-04-30"", ""value"": 211, ""position"": ""event_day""}]}, {""vertical"": ""retail"", ""impact_type"": ""phq_attendance"", ""impacts"": [{""date_local"": ""2025-04-30"", ""value"": 211, ""position"": ""event_day""}]}]",,,,,,locality,"6295630>6255149>6252001>4197000>4196508>4199075,6295630>6255149>6252001>4197000>4191014>4180439,6295630>6255149>6252001>4197000>4196508>4180439",,False,True,2025-01-25T04:58:58Z,2025-01-31T09:27:11Z
